Date/Time,Hs,Hmax,Tz,Tp,Peak Direction,SST
2019-05-29 01:00:00,0.538,1.010,3.333,4.204,77.42,24.300
2019-05-29 01:30:00,0.609,1.140,3.532,4.040,73.42,24.300
2019-05-29 02:00:00,0.550,1.240,3.340,4.297,73.42,24.250
2019-05-29 02:30:00,0.577,1.060,3.424,4.048,82.42,24.250
2019-05-29 03:00:00,0.557,1.120,3.382,4.310,91.42,24.300
2019-05-29 03:30:00,0.551,0.960,3.427,4.202,91.42,24.300
2019-05-29 04:00:00,0.549,0.930,3.295,4.236,95.42,24.300
2019-05-29 04:30:00,0.530,0.830,3.237,3.973,90.42,24.300
2019-05-29 05:00:00,0.478,0.790,3.203,4.041,88.42,24.350
2019-05-29 05:30:00,0.475,0.790,3.188,4.192,82.42,24.350
2019-05-29 06:00:00,0.494,0.890,3.211,4.131,75.42,24.350
2019-05-29 06:30:00,0.476,1.010,3.243,4.702,74.42,24.350
2019-05-29 07:00:00,0.443,0.760,3.213,3.961,84.42,24.300
2019-05-29 07:30:00,0.441,0.810,3.223,4.792,74.42,24.300
2019-05-29 08:00:00,0.458,0.810,3.162,3.852,80.42,24.300
2019-05-29 08:30:00,0.431,0.770,3.157,3.877,74.42,24.250
2019-05-29 09:00:00,0.421,0.730,3.155,3.870,71.42,24.300
2019-05-29 09:30:00,0.439,0.910,3.182,4.945,82.42,24.250
2019-05-29 10:00:00,0.427,0.760,3.168,3.306,67.42,24.300
2019-05-29 10:30:00,0.406,0.740,3.039,3.963,92.42,24.300
2019-05-29 11:00:00,0.395,0.750,3.099,3.805,71.42,24.300
2019-05-29 11:30:00,0.401,0.660,3.045,3.476,78.42,24.350
2019-05-29 12:00:00,0.396,0.660,3.253,3.721,77.42,24.400
2019-05-29 12:30:00,0.379,0.660,3.243,4.821,82.42,24.400
2019-05-29 13:00:00,0.369,0.610,3.279,3.344,60.42,24.450
2019-05-29 13:30:00,0.386,0.630,3.211,3.601,68.42,24.550
2019-05-29 14:00:00,0.409,0.690,3.190,3.433,73.42,24.600
2019-05-29 14:30:00,0.392,0.700,3.190,3.350,59.42,24.600
2019-05-29 15:00:00,0.403,0.680,3.351,4.834,78.42,24.600
2019-05-29 15:30:00,0.402,0.800,3.234,4.840,75.42,24.650
2019-05-29 16:00:00,0.400,0.680,3.236,3.661,68.42,24.650
2019-05-29 16:30:00,0.392,0.780,3.202,5.057,81.42,24.650
2019-05-29 17:00:00,0.373,0.690,3.238,3.816,50.42,24.600
2019-05-29 17:30:00,0.387,0.620,3.351,4.829,54.42,24.550
2019-05-29 18:00:00,0.366,0.660,3.338,3.948,80.42,24.500
2019-05-29 18:30:00,0.354,0.610,3.332,4.928,45.42,24.550
2019-05-29 19:00:00,0.342,0.540,3.399,5.321,52.42,24.500
2019-05-29 19:30:00,0.331,0.590,3.395,5.085,47.42,24.500
2019-05-29 20:00:00,0.333,0.620,3.477,5.189,42.42,24.500
2019-05-29 20:30:00,0.334,0.600,3.503,4.957,43.42,24.450
2019-05-29 21:00:00,0.315,0.550,3.593,5.388,39.42,24.450
2019-05-29 21:30:00,0.304,0.470,3.573,5.794,40.42,24.450
2019-05-29 22:00:00,0.308,0.590,3.539,5.223,47.42,24.400
2019-05-29 22:30:00,0.300,0.490,3.641,5.211,46.42,24.400
2019-05-29 23:00:00,0.297,0.540,3.535,5.775,45.42,24.400
2019-05-29 23:30:00,0.282,0.530,3.515,5.632,53.42,24.400
2019-05-30 00:00:00,0.279,0.430,3.396,4.713,52.42,24.400
2019-05-30 00:30:00,0.290,0.500,3.490,4.946,49.42,24.400
2019-05-30 01:00:00,0.274,0.470,3.589,6.137,39.42,24.350
2019-05-30 01:30:00,0.301,0.470,3.669,5.473,47.42,24.350
2019-05-30 02:00:00,0.308,0.510,3.715,5.649,50.42,24.350
2019-05-30 02:30:00,0.301,0.660,3.392,5.379,42.42,24.350
2019-05-30 03:00:00,0.316,0.490,3.386,5.196,43.42,24.350
2019-05-30 03:30:00,0.313,0.640,3.219,5.801,53.42,24.350
2019-05-30 04:00:00,0.339,0.570,3.411,5.684,49.42,24.350
2019-05-30 04:30:00,0.347,0.540,3.409,2.792,50.42,24.350
2019-05-30 05:00:00,0.343,0.570,3.602,5.511,42.42,24.350
2019-05-30 05:30:00,0.344,0.600,3.414,5.827,46.42,24.400
2019-05-30 06:00:00,0.332,0.530,3.475,5.798,49.42,24.350
2019-05-30 06:30:00,0.329,0.530,3.572,6.002,52.42,24.350
2019-05-30 07:00:00,0.336,0.550,3.522,5.648,63.42,24.350
2019-05-30 07:30:00,0.354,0.550,3.480,5.810,60.42,24.350
2019-05-30 08:00:00,0.360,0.600,3.236,5.650,53.42,24.350
2019-05-30 08:30:00,0.376,0.580,3.206,6.536,57.42,24.350
2019-05-30 09:00:00,0.403,0.630,3.147,6.412,52.42,24.350
2019-05-30 09:30:00,0.395,0.700,3.113,6.140,45.42,24.350
2019-05-30 10:00:00,0.387,0.640,3.250,2.786,49.42,24.350
2019-05-30 10:30:00,0.367,0.630,3.283,6.578,49.42,24.350
2019-05-30 11:00:00,0.346,0.560,3.199,6.143,45.42,24.600
2019-05-30 11:30:00,0.324,0.530,3.319,5.364,87.42,24.600
2019-05-30 12:00:00,0.309,0.500,3.464,5.946,61.42,24.550
2019-05-30 12:30:00,0.293,0.460,3.585,6.160,54.42,24.550
2019-05-30 13:00:00,0.291,0.510,3.754,5.922,53.42,24.600
2019-05-30 13:30:00,0.288,0.500,3.782,5.814,50.42,24.650
2019-05-30 14:00:00,0.280,0.420,3.794,5.858,47.42,24.700
2019-05-30 14:30:00,0.296,0.540,4.124,5.782,50.42,24.700
2019-05-30 15:00:00,0.298,0.490,3.884,6.141,50.42,24.700
2019-05-30 15:30:00,0.288,0.540,3.819,6.135,43.42,24.650
2019-05-30 16:00:00,0.285,0.470,3.740,5.310,45.42,24.600
2019-05-30 16:30:00,0.273,0.520,3.708,6.438,52.42,24.600
2019-05-30 17:00:00,0.266,0.440,3.537,5.371,50.42,24.600
2019-05-30 17:30:00,0.260,0.480,3.573,5.813,39.42,24.550
2019-05-30 18:00:00,0.262,0.440,3.588,4.934,43.42,24.550
2019-05-30 18:30:00,0.244,0.420,3.552,5.479,50.42,24.550
2019-05-30 19:00:00,0.232,0.420,3.564,5.934,52.42,24.500
2019-05-30 19:30:00,0.245,0.420,3.608,5.334,42.42,24.450
2019-05-30 20:00:00,0.241,0.400,3.632,6.364,21.42,24.450
2019-05-30 20:30:00,0.242,0.440,3.459,4.492,42.42,24.450
2019-05-30 21:00:00,0.245,0.420,3.545,6.597,40.42,24.450
2019-05-30 21:30:00,0.250,0.450,3.742,6.495,42.42,24.400
2019-05-30 22:00:00,0.234,0.380,3.665,5.643,46.42,24.400
2019-05-30 22:30:00,0.233,0.400,3.696,5.954,47.42,24.350
2019-05-30 23:00:00,0.224,0.390,3.701,6.132,47.42,24.350
2019-05-30 23:30:00,0.214,0.350,3.752,6.567,50.42,24.300
2019-05-31 00:00:00,0.226,0.360,3.776,5.628,45.42,24.350
2019-05-31 00:30:00,0.226,0.370,3.562,6.424,50.42,24.300
2019-05-31 01:00:00,0.232,0.410,3.081,6.506,47.42,24.300
2019-05-31 01:30:00,0.288,0.490,2.667,2.209,39.42,24.300
2019-05-31 02:00:00,0.332,0.580,2.704,2.417,143.42,24.300
2019-05-31 02:30:00,0.346,0.640,2.757,2.684,158.42,24.300
2019-05-31 03:00:00,0.393,0.650,2.854,3.142,158.42,24.250
2019-05-31 03:30:00,0.383,0.650,2.916,3.057,153.42,24.250
2019-05-31 04:00:00,0.428,0.800,2.937,3.165,153.42,24.250
2019-05-31 04:30:00,0.418,0.700,2.876,3.247,157.42,24.250
2019-05-31 05:00:00,0.408,0.880,2.928,2.917,156.42,24.200
2019-05-31 05:30:00,0.370,0.700,2.920,2.961,158.42,24.200
2019-05-31 06:00:00,0.316,0.570,2.922,2.998,153.42,24.200
2019-05-31 06:30:00,0.312,0.660,2.838,2.926,147.42,24.200
2019-05-31 07:00:00,0.341,0.660,2.838,2.811,149.42,24.200
2019-05-31 07:30:00,0.347,0.670,2.839,2.753,143.42,24.200
2019-05-31 08:00:00,0.395,0.680,2.818,2.839,149.42,24.200
2019-05-31 08:30:00,0.484,0.790,3.007,3.247,139.42,24.200
2019-05-31 09:00:00,0.499,0.870,3.097,3.356,140.42,24.200
2019-05-31 09:30:00,0.460,0.790,2.966,3.467,149.42,24.200
2019-05-31 10:00:00,0.440,0.690,2.921,3.250,156.42,24.150
2019-05-31 10:30:00,0.429,0.830,2.948,3.178,149.42,24.150
2019-05-31 11:00:00,0.422,0.800,2.863,3.149,144.42,24.150
2019-05-31 11:30:00,0.427,0.750,2.879,3.113,149.42,24.150
2019-05-31 12:00:00,0.456,0.970,2.831,3.091,147.42,24.150
2019-05-31 12:30:00,0.437,0.720,2.845,2.879,149.42,24.150
2019-05-31 13:00:00,0.441,0.740,2.899,2.953,149.42,24.100
2019-05-31 13:30:00,0.466,0.680,2.991,2.830,150.42,24.100
2019-05-31 14:00:00,0.586,0.870,3.355,5.065,147.42,24.100
2019-05-31 14:30:00,0.711,1.280,3.659,4.502,85.42,24.100
2019-05-31 15:00:00,0.795,1.390,3.702,4.518,90.42,24.100
2019-05-31 15:30:00,0.788,1.160,3.847,4.960,82.42,24.100
2019-05-31 16:00:00,0.806,1.500,3.689,5.220,88.42,24.100
2019-05-31 16:30:00,0.845,1.550,3.849,5.425,92.42,24.100
2019-05-31 17:00:00,0.845,1.370,3.830,5.471,92.42,24.100
2019-05-31 17:30:00,0.892,1.540,3.839,6.298,94.42,24.100
2019-05-31 18:00:00,0.977,1.660,3.972,5.889,88.42,24.100
2019-05-31 18:30:00,0.969,1.750,3.790,6.153,90.42,24.100
2019-05-31 19:00:00,0.927,1.530,3.784,6.298,92.42,24.100
2019-05-31 19:30:00,0.991,1.560,3.831,5.991,87.42,24.100
2019-05-31 20:00:00,1.090,1.760,4.027,5.676,94.42,24.100
2019-05-31 20:30:00,1.101,2.140,3.852,4.952,88.42,24.100
2019-05-31 21:00:00,1.076,1.780,4.099,5.983,84.42,24.050
2019-05-31 21:30:00,1.043,1.730,4.018,6.395,85.42,24.050
2019-05-31 22:00:00,1.046,1.860,4.012,6.938,81.42,24.050
2019-05-31 22:30:00,1.014,1.510,3.875,7.226,90.42,24.050
2019-05-31 23:00:00,1.004,1.620,3.886,7.044,94.42,24.000
2019-05-31 23:30:00,1.037,1.920,3.928,6.564,80.42,24.000
2019-06-01 00:00:00,1.032,1.740,3.834,6.771,90.42,24.000
2019-06-01 00:30:00,0.998,2.220,3.794,6.763,87.42,23.950
2019-06-01 01:00:00,1.025,1.650,3.845,6.555,84.42,23.950
2019-06-01 01:30:00,0.998,1.630,3.936,6.985,87.42,23.950
2019-06-01 02:00:00,0.983,1.590,3.837,6.592,81.42,23.950
2019-06-01 02:30:00,1.012,1.700,3.761,5.634,87.42,23.950
2019-06-01 03:00:00,1.010,2.100,3.892,6.406,87.42,23.950
2019-06-01 03:30:00,1.018,2.050,3.831,6.778,90.42,23.900
2019-06-01 04:00:00,1.014,1.750,3.837,5.991,147.42,23.950
2019-06-01 04:30:00,1.007,1.530,4.004,6.336,92.42,23.900
2019-06-01 05:00:00,1.005,1.640,3.758,6.749,92.42,23.900
2019-06-01 05:30:00,1.008,1.580,3.811,3.956,87.42,23.900
2019-06-01 06:00:00,0.973,1.770,3.942,6.169,135.42,23.850
2019-06-01 06:30:00,0.935,1.820,3.882,3.656,91.42,23.850
2019-06-01 07:00:00,0.960,1.820,3.990,6.601,98.42,23.850
2019-06-01 07:30:00,0.939,1.570,3.840,6.780,92.42,23.850
2019-06-01 08:00:00,0.893,1.360,3.796,3.888,94.42,23.800
2019-06-01 08:30:00,0.940,1.390,3.804,3.792,149.42,23.800
2019-06-01 09:00:00,0.876,1.480,3.892,6.707,143.42,23.800
2019-06-01 09:30:00,0.833,1.770,3.715,6.557,94.42,23.750
2019-06-01 10:00:00,0.889,1.450,3.763,3.673,144.42,23.750
2019-06-01 10:30:00,0.870,1.660,3.653,6.765,143.42,23.750
2019-06-01 11:00:00,0.814,1.250,3.597,3.607,88.42,23.700
2019-06-01 11:30:00,0.816,1.390,3.671,3.599,151.42,23.700
2019-06-01 12:00:00,0.798,1.340,3.551,3.465,151.42,23.700
2019-06-01 12:30:00,0.799,1.330,3.880,6.556,80.42,23.700
2019-06-01 13:00:00,0.773,1.430,3.598,7.247,95.42,23.700
2019-06-01 13:30:00,0.787,1.400,3.810,6.781,95.42,23.700
2019-06-01 14:00:00,0.691,1.150,3.580,6.371,87.42,23.700
2019-06-01 14:30:00,0.726,1.270,3.711,6.726,94.42,23.700
2019-06-01 15:00:00,0.662,1.200,3.574,6.588,92.42,23.700
2019-06-01 15:30:00,0.688,1.050,3.711,6.751,95.42,23.700
2019-06-01 16:00:00,0.730,1.200,3.858,6.343,92.42,23.700
2019-06-01 16:30:00,0.655,1.140,3.716,6.548,90.42,23.650
2019-06-01 17:00:00,0.686,1.130,3.744,6.732,87.42,23.650
2019-06-01 17:30:00,0.676,1.130,3.693,5.826,98.42,23.650
2019-06-01 18:00:00,0.732,1.220,3.784,6.402,95.42,23.600
2019-06-01 18:30:00,0.706,1.310,3.676,6.719,87.42,23.650
2019-06-01 19:00:00,0.706,1.180,3.641,6.756,99.42,23.650
2019-06-01 19:30:00,0.721,1.200,3.694,6.976,84.42,23.650
2019-06-01 20:00:00,0.726,1.350,3.547,3.311,142.42,23.650
2019-06-01 20:30:00,0.749,1.360,3.781,6.787,137.42,23.650
2019-06-01 21:00:00,0.780,1.530,3.630,3.347,98.42,23.600
2019-06-01 21:30:00,0.758,1.200,3.707,3.516,144.42,23.600
2019-06-01 22:00:00,0.771,1.330,3.694,7.008,144.42,23.600
2019-06-01 22:30:00,0.794,1.210,3.626,6.854,133.42,23.550
2019-06-01 23:00:00,0.782,1.390,3.737,3.361,74.42,23.550
2019-06-01 23:30:00,0.816,1.300,3.687,3.604,77.42,23.500
2019-06-02 00:00:00,0.833,1.430,3.738,3.489,147.42,23.500
2019-06-02 00:30:00,0.826,1.300,3.635,6.575,154.42,23.450
2019-06-02 01:00:00,0.836,1.380,3.580,3.369,158.42,23.450
2019-06-02 01:30:00,0.828,1.360,3.577,6.963,156.42,23.450
2019-06-02 02:00:00,0.813,1.650,3.780,7.018,153.42,23.400
2019-06-02 02:30:00,0.814,1.400,3.677,3.395,70.42,23.400
2019-06-02 03:00:00,0.829,1.620,3.612,3.539,150.42,23.400
2019-06-02 03:30:00,0.841,1.440,3.613,3.733,137.42,23.400
2019-06-02 04:00:00,0.865,1.540,3.657,3.497,142.42,23.400
2019-06-02 04:30:00,0.839,1.330,3.688,3.788,149.42,23.400
2019-06-02 05:00:00,0.888,1.570,3.657,3.810,150.42,23.400
2019-06-02 05:30:00,0.904,1.440,3.744,4.219,151.42,23.400
2019-06-02 06:00:00,0.922,1.890,3.719,4.047,146.42,23.400
2019-06-02 06:30:00,0.899,1.530,3.856,4.122,147.42,23.400
2019-06-02 07:00:00,0.800,1.500,3.618,3.947,144.42,23.350
2019-06-02 07:30:00,0.896,1.410,3.936,3.962,147.42,23.400
2019-06-02 08:00:00,0.827,1.430,3.663,4.034,147.42,23.350
2019-06-02 08:30:00,0.815,1.560,3.687,3.892,143.42,23.350
2019-06-02 09:00:00,0.785,1.530,3.642,3.850,146.42,23.350
2019-06-02 09:30:00,0.751,1.160,3.509,3.736,144.42,23.300
2019-06-02 10:00:00,0.786,1.320,3.671,3.864,151.42,23.300
2019-06-02 10:30:00,0.720,1.080,3.593,3.713,147.42,23.300
2019-06-02 11:00:00,0.689,1.290,3.646,3.615,146.42,23.300
2019-06-02 11:30:00,0.682,1.520,3.676,3.354,135.42,23.300
2019-06-02 12:00:00,0.669,1.270,3.585,7.538,149.42,23.250
2019-06-02 12:30:00,0.651,1.020,3.675,3.348,52.42,23.250
2019-06-02 13:00:00,0.643,1.140,3.593,3.358,137.42,23.250
2019-06-02 13:30:00,0.596,1.050,3.508,8.948,137.42,23.250
2019-06-02 14:00:00,0.631,1.120,3.461,3.137,28.42,23.250
2019-06-02 14:30:00,0.619,1.020,3.565,6.502,88.42,23.200
2019-06-02 15:00:00,0.619,0.980,3.594,3.093,85.42,23.200
2019-06-02 15:30:00,0.624,1.110,3.390,2.952,54.42,23.200
2019-06-02 16:00:00,0.623,1.070,3.353,6.144,90.42,23.200
2019-06-02 16:30:00,0.649,1.110,3.422,3.196,144.42,23.150
2019-06-02 17:00:00,0.645,1.230,3.612,5.312,97.42,23.200
2019-06-02 17:30:00,0.655,1.060,3.706,5.241,136.42,23.200
2019-06-02 18:00:00,0.671,1.210,3.641,9.312,87.42,23.200
2019-06-02 18:30:00,0.710,1.120,3.724,8.895,43.42,23.200
2019-06-02 19:00:00,0.670,1.100,3.747,9.288,49.42,23.200
2019-06-02 19:30:00,0.697,1.100,3.908,8.887,42.42,23.200
2019-06-02 20:00:00,0.715,1.160,3.886,8.891,47.42,23.200
2019-06-02 20:30:00,0.652,1.380,3.691,7.559,37.42,23.200
2019-06-02 21:00:00,0.705,1.240,3.922,8.785,49.42,23.200
2019-06-02 21:30:00,0.652,0.960,3.668,3.540,42.42,23.150
2019-06-02 22:00:00,0.602,1.080,3.628,6.138,146.42,23.150
2019-06-02 22:30:00,0.566,0.920,3.661,5.534,90.42,23.150
2019-06-02 23:00:00,0.567,0.910,3.631,7.578,91.42,23.150
2019-06-02 23:30:00,0.546,1.030,3.504,3.205,39.42,23.150
2019-06-03 00:00:00,0.601,1.010,3.531,3.044,94.42,23.100
2019-06-03 00:30:00,0.620,1.130,3.386,3.360,137.42,23.100
2019-06-03 01:00:00,0.625,1.230,3.385,3.210,135.42,23.100
2019-06-03 01:30:00,0.639,1.240,3.338,3.201,139.42,23.050
2019-06-03 02:00:00,0.649,1.380,3.348,3.103,147.42,23.050
2019-06-03 02:30:00,0.662,1.120,3.232,3.252,147.42,23.050
2019-06-03 03:00:00,0.767,1.440,3.338,3.295,150.42,23.050
2019-06-03 03:30:00,0.776,1.240,3.546,3.471,151.42,23.050
2019-06-03 04:00:00,0.799,1.300,3.527,3.539,150.42,23.000
2019-06-03 04:30:00,0.771,1.280,3.448,3.591,149.42,23.000
2019-06-03 05:00:00,0.818,1.550,3.526,3.553,147.42,22.950
2019-06-03 05:30:00,0.765,1.280,3.505,3.892,143.42,22.950
2019-06-03 06:00:00,0.799,1.300,3.595,3.728,133.42,22.950
2019-06-03 06:30:00,0.756,1.430,3.482,3.803,154.42,22.950
2019-06-03 07:00:00,0.778,1.260,3.541,3.424,144.42,22.950
2019-06-03 07:30:00,0.770,1.540,3.526,3.736,153.42,22.900
2019-06-03 08:00:00,0.766,1.310,3.451,3.886,151.42,22.900
2019-06-03 08:30:00,0.763,1.380,3.518,3.603,149.42,22.900
2019-06-03 09:00:00,0.757,1.310,3.532,3.940,151.42,22.900
2019-06-03 09:30:00,0.732,1.330,3.462,3.673,150.42,22.900
2019-06-03 10:00:00,0.738,1.520,3.426,3.995,150.42,22.900
2019-06-03 10:30:00,0.732,1.110,3.516,3.727,146.42,22.900
2019-06-03 11:00:00,0.723,1.330,3.484,3.623,150.42,22.900
2019-06-03 11:30:00,0.724,1.550,3.536,3.734,150.42,22.900
2019-06-03 12:00:00,0.659,1.260,3.417,3.884,149.42,22.950
2019-06-03 12:30:00,0.636,1.430,3.394,3.608,147.42,22.950
2019-06-03 13:00:00,0.610,1.040,3.389,3.362,144.42,22.950
2019-06-03 13:30:00,0.566,0.960,3.413,3.468,139.42,23.000
2019-06-03 14:00:00,0.580,1.080,3.379,3.205,140.42,23.000
2019-06-03 14:30:00,0.555,0.890,3.370,3.178,142.42,23.000
2019-06-03 15:00:00,0.545,0.960,3.163,3.048,143.42,23.000
2019-06-03 15:30:00,0.533,0.960,3.377,5.357,140.42,22.950
2019-06-03 16:00:00,0.489,0.970,3.568,7.852,94.42,22.950
2019-06-03 16:30:00,0.469,0.970,3.549,5.513,95.42,22.900
2019-06-03 17:00:00,0.448,0.790,3.933,5.644,88.42,22.900
2019-06-03 17:30:00,0.482,0.730,3.678,5.501,88.42,22.850
2019-06-03 18:00:00,0.478,0.730,3.672,5.074,85.42,22.850
2019-06-03 18:30:00,0.507,1.010,3.952,7.830,90.42,22.850
2019-06-03 19:00:00,0.488,0.780,3.940,5.635,88.42,22.850
2019-06-03 19:30:00,0.483,0.780,3.854,5.778,88.42,22.850
2019-06-03 20:00:00,0.492,0.850,3.863,7.841,92.42,22.850
2019-06-03 20:30:00,0.481,0.830,3.668,6.282,70.42,22.850
2019-06-03 21:00:00,0.486,0.860,3.350,5.785,91.42,22.850
2019-06-03 21:30:00,0.526,0.900,3.359,2.908,97.42,22.800
2019-06-03 22:00:00,0.583,1.120,3.386,3.257,160.42,22.800
2019-06-03 22:30:00,0.539,0.960,3.416,3.185,156.42,22.800
2019-06-03 23:00:00,0.517,0.770,3.307,3.404,156.42,22.800
2019-06-03 23:30:00,0.530,1.030,3.284,3.145,146.42,22.800
2019-06-04 00:00:00,0.485,0.910,3.216,3.084,146.42,22.800
2019-06-04 00:30:00,0.509,0.930,3.214,3.141,150.42,22.850
2019-06-04 01:00:00,0.512,0.790,3.093,2.880,147.42,22.850
2019-06-04 01:30:00,0.528,1.060,3.097,2.876,151.42,22.850
2019-06-04 02:00:00,0.555,0.890,3.058,3.193,151.42,22.850
2019-06-04 02:30:00,0.562,1.100,3.140,3.107,157.42,22.800
2019-06-04 03:00:00,0.503,0.950,3.107,3.291,157.42,22.800
2019-06-04 03:30:00,0.554,0.970,3.089,3.195,147.42,22.800
2019-06-04 04:00:00,0.636,1.290,3.099,3.282,154.42,22.750
2019-06-04 04:30:00,0.710,1.260,3.148,3.616,147.42,22.700
2019-06-04 05:00:00,0.689,1.300,3.186,3.603,147.42,22.700
2019-06-04 05:30:00,0.743,1.470,3.270,3.737,157.42,22.650
2019-06-04 06:00:00,0.782,1.350,3.298,3.958,154.42,22.600
2019-06-04 06:30:00,0.816,1.570,3.327,3.896,156.42,22.550
2019-06-04 07:00:00,0.833,1.470,3.366,3.744,151.42,22.500
2019-06-04 07:30:00,0.847,1.550,3.348,4.025,158.42,22.500
2019-06-04 08:00:00,0.770,1.440,3.349,4.092,150.42,22.500
2019-06-04 08:30:00,0.818,1.430,3.499,4.082,153.42,22.450
2019-06-04 09:00:00,0.801,1.470,3.415,4.193,157.42,22.450
2019-06-04 09:30:00,0.920,1.760,3.580,4.172,151.42,22.450
2019-06-04 10:00:00,0.911,1.640,3.615,4.233,149.42,22.500
2019-06-04 10:30:00,0.845,1.360,3.620,4.404,144.42,22.550
2019-06-04 11:00:00,0.823,1.910,3.555,4.297,146.42,22.600
2019-06-04 11:30:00,0.779,1.420,3.613,4.114,144.42,22.600
2019-06-04 12:00:00,0.704,1.240,3.434,4.095,151.42,22.700
2019-06-04 12:30:00,0.647,1.090,3.282,3.861,142.42,22.750
2019-06-04 13:00:00,0.626,1.140,3.327,3.601,146.42,22.800
2019-06-04 13:30:00,0.660,1.160,3.270,3.877,144.42,22.800
2019-06-04 14:00:00,0.610,1.160,3.173,3.608,144.42,22.800
2019-06-04 14:30:00,0.583,0.950,3.198,3.244,149.42,22.800
2019-06-04 15:00:00,0.588,0.950,3.128,3.432,147.42,22.800
2019-06-04 15:30:00,0.578,1.270,3.055,3.416,149.42,22.750
2019-06-04 16:00:00,0.564,0.950,3.144,3.426,158.42,22.700
2019-06-04 16:30:00,0.576,1.030,3.224,3.666,150.42,22.650
2019-06-04 17:00:00,0.608,1.040,3.348,3.534,150.42,22.550
2019-06-04 17:30:00,0.613,1.010,3.295,3.239,150.42,22.400
2019-06-04 18:00:00,0.690,1.080,3.346,3.315,139.42,22.300
2019-06-04 18:30:00,0.685,1.220,3.389,3.428,157.42,22.250
2019-06-04 19:00:00,0.722,1.320,3.415,3.502,146.42,22.300
2019-06-04 19:30:00,0.844,1.630,3.506,3.743,157.42,22.300
2019-06-04 20:00:00,0.801,1.270,3.587,3.858,144.42,22.300
2019-06-04 20:30:00,0.757,1.250,3.524,3.800,142.42,22.300
2019-06-04 21:00:00,0.741,1.240,3.621,3.817,139.42,22.300
2019-06-04 21:30:00,0.697,1.220,3.677,3.527,142.42,22.250
2019-06-04 22:00:00,0.676,1.270,3.477,3.736,142.42,22.250
2019-06-04 22:30:00,0.608,1.000,3.309,3.614,142.42,22.250
2019-06-04 23:00:00,0.634,1.060,3.427,3.541,149.42,22.200
2019-06-04 23:30:00,0.608,1.070,3.150,3.544,143.42,22.200
2019-06-05 00:00:00,0.625,1.180,3.302,3.747,142.42,22.150
2019-06-05 00:30:00,0.598,1.120,3.287,3.540,144.42,22.100
2019-06-05 01:00:00,0.599,1.010,3.198,3.488,150.42,22.100
2019-06-05 01:30:00,0.611,1.130,3.162,3.600,149.42,22.250
2019-06-05 02:00:00,0.623,1.080,3.126,3.360,153.42,22.200
2019-06-05 02:30:00,0.701,1.140,3.227,3.598,151.42,22.300
2019-06-05 03:00:00,0.732,1.250,3.214,3.767,150.42,22.300
2019-06-05 03:30:00,0.777,1.290,3.216,3.597,150.42,22.050
2019-06-05 04:00:00,0.702,1.110,3.236,3.735,154.42,21.950
2019-06-05 04:30:00,0.761,1.260,3.196,3.546,149.42,21.950
2019-06-05 05:00:00,0.719,1.320,3.181,3.667,156.42,21.900
2019-06-05 05:30:00,0.769,1.530,3.184,3.579,150.42,21.950
2019-06-05 06:00:00,0.791,1.460,3.279,3.673,153.42,21.950
2019-06-05 06:30:00,0.761,1.630,3.269,3.687,153.42,21.900
2019-06-05 07:00:00,0.797,1.400,3.326,3.679,150.42,21.850
2019-06-05 07:30:00,0.866,1.510,3.421,3.813,149.42,21.900
2019-06-05 08:00:00,0.843,1.520,3.365,3.943,153.42,21.850
2019-06-05 08:30:00,0.952,1.880,3.547,3.817,156.42,21.850
2019-06-05 09:00:00,0.884,1.520,3.526,4.207,156.42,21.800
2019-06-05 09:30:00,0.881,1.520,3.509,4.036,158.42,21.750
2019-06-05 10:00:00,0.920,1.720,3.547,3.858,157.42,21.750
2019-06-05 10:30:00,0.798,1.290,3.510,4.214,153.42,21.800
2019-06-05 11:00:00,0.814,1.400,3.469,3.896,154.42,21.750
2019-06-05 11:30:00,0.751,1.260,3.399,3.758,154.42,21.700
2019-06-05 12:00:00,0.701,1.240,3.388,3.737,156.42,21.650
2019-06-05 12:30:00,0.656,1.060,3.511,3.247,156.42,21.700
2019-06-05 13:00:00,0.601,1.160,3.301,3.217,151.42,21.650
2019-06-05 13:30:00,0.584,0.960,3.432,6.144,150.42,21.650
2019-06-05 14:00:00,0.534,0.810,3.587,5.639,97.42,21.650
2019-06-05 14:30:00,0.588,0.900,3.562,6.529,95.42,21.600
2019-06-05 15:00:00,0.588,1.110,3.677,5.976,95.42,21.600
2019-06-05 15:30:00,0.621,1.000,3.846,6.578,97.42,21.600
2019-06-05 16:00:00,0.584,1.120,3.862,6.782,90.42,21.600
2019-06-05 16:30:00,0.621,1.090,3.905,6.935,90.42,21.850
2019-06-05 17:00:00,0.609,1.120,3.945,7.022,91.42,21.850
2019-06-05 17:30:00,0.622,1.170,4.054,6.958,90.42,21.850
2019-06-05 18:00:00,0.615,1.030,4.126,6.651,90.42,21.850
2019-06-05 18:30:00,0.594,1.000,3.954,6.823,91.42,21.900
2019-06-05 19:00:00,0.568,0.910,3.998,6.739,92.42,21.900
2019-06-05 19:30:00,0.595,1.050,4.310,6.358,92.42,21.800
2019-06-05 20:00:00,0.573,1.020,4.429,7.542,87.42,21.800
2019-06-05 20:30:00,0.581,0.980,4.476,7.029,75.42,21.800
2019-06-05 21:00:00,0.520,0.970,4.334,7.178,85.42,21.900
